bag_verblijfsobject_id,nummer,soort_woning
0599010000344187,36001000086,Zelfstandig
0599010000249789,36002000033,Zelfstandig
0599010000314308,35030000026,Zelfstandig
0599010000297706,35034000026,Zelfstandig
0599010000297183,35129000039,Zelfstandig
0599010000247998,35011000017,Zelfstandig
0599010000297312,35011000031,Zelfstandig
0599010000296790,35130000006,Zelfstandig
0599010000058736,35010000061,Zelfstandig
0599010000305753,63004000022,Zelfstandig
0599010000305848,63004000117,Zelfstandig
0599010000317874,37101000069,Zelfstandig
0599010000313151,63012000019,Zelfstandig
0599010000306104,63002000024,Zelfstandig
0599010000306133,63002000053,Zelfstandig
0599010000305655,63003000099,Zelfstandig
0599010000306291,63113000010,Zelfstandig
0599010000096345,81015000011,Zelfstandig
0599010000315626,66005000011,Zelfstandig
0599010000315867,71050000041,Zelfstandig
0599010000307015,66005000080,Zelfstandig
0599010000316188,72058000049,Zelfstandig
0599010000315562,71104000023,Zelfstandig
0599010000306856,66058000030,Zelfstandig
0599010000339975,81011000045,Zelfstandig
0599010000308302,75071000182,Zelfstandig
0599010000307955,75072000046,Zelfstandig
0599010000222442,82004000016,Zelfstandig
0599010000309450,81062000140,Zelfstandig
0599010000165076,82004000136,Zelfstandig
0599010000398949,51008000019,Zelfstandig
0599010000399009,51008000081,Zelfstandig
0599010000312196,51011000074,Zelfstandig
0599010000303421,51052000006,Zelfstandig
0599010000303181,51054000041,Zelfstandig
0599010000409160,51058000033,Zelfstandig
0599010000335127,51125000016,Zelfstandig
0599010000031923,51126000012,Zelfstandig
0599010000327798,51157000153,Zelfstandig
0599010000305076,56051000016,Zelfstandig
0599010000305046,56057000014,Zelfstandig
0599010000305174,56101000107,Zelfstandig
0599010000326723,51059000019,Zelfstandig
0599010000303837,51007000023,Zelfstandig
0599010000077665,51125000029,Zelfstandig
0599010000015412,10000000065,Zelfstandig
0599010000012832,11001000005,Zelfstandig
0599010000018086,11004000012,Zelfstandig
0599010000320435,12003000060,Zelfstandig
0599010000335912,23013000013,Zelfstandig
0599010000050292,23022000003,Zelfstandig
0599010000357215,23023000034,Zelfstandig
0599010000298220,23104000001,Zelfstandig
0599010000321839,23108000024,Zelfstandig
0599010000128979,23127000022,Zelfstandig
0599010000300226,23112000050,Zelfstandig
0599010000051603,23131000044,Zelfstandig
0599010000296272,24000000010,Zelfstandig
0599010000110219,24007000003,Zelfstandig
0599010000317736,24127000057,Zelfstandig
0599010000300867,24005000089,Zelfstandig
0599010000328242,24005000101,Zelfstandig
0599010000051675,25100000016,Zelfstandig
0599010000146300,25000000036,Zelfstandig
0599010000080782,25040000001,Zelfstandig
0599010000023554,25017000021,Zelfstandig
0599010000343542,25042000032,Zelfstandig
0599010000314421,25021000001,Zelfstandig
0599010000220125,25003000041,Zelfstandig
0599010000320797,25007000008,Zelfstandig
0599010000311732,25025000057,Zelfstandig
0599010000202618,35017000071,Zelfstandig
0599010000316709,35019000030,Zelfstandig
0599010000226019,35019000034,Onzelfstandig
0599010000337103,35021000002,Zelfstandig
0599010000332637,35002000004,Zelfstandig
0599010000292097,36001000006,Zelfstandig
0599010000183126,35126000005,Zelfstandig
0599010000306681,63114000055,Zelfstandig
0599010000204251,36191000003,Zelfstandig
0599010000313262,63012000070,Zelfstandig
0599010000306238,63002000158,Zelfstandig
0599010000313329,63012000169,Zelfstandig
0599010000317049,72006000001,Zelfstandig
0599010000307486,72056000038,Zelfstandig
0599010000028087,72057000027,Zelfstandig
0599010000140611,81001000027,Zelfstandig
0599010000218744,66007000033,Zelfstandig
0599010000298311,71054000006,Zelfstandig
0599010000126452,72058000064,Zelfstandig
0599010400030874,71081000006,Zelfstandig
0599010000034548,81005000021,Zelfstandig
0599010000309944,81008000001,Zelfstandig
0599010000381780,71107000005,Zelfstandig
0599010000308305,75071000152,Zelfstandig
0599010000025997,72003000050,Zelfstandig
0599010000310011,81080000197,Zelfstandig
0599010000188921,82004000132,Zelfstandig
0599010000153687,82004000133,Zelfstandig
0599010000038434,82006000017,Zelfstandig
0599010000032231,82007000009,Zelfstandig
0599010000324297,81084000003,Zelfstandig
0599010000312167,51012000006,Zelfstandig
0599010000304665,51016000024,Zelfstandig
0599010000303289,51051000081,Zelfstandig
0599010000303351,51053000060,Zelfstandig
0599010000327371,51117000092,Zelfstandig
0599010000084189,51126000026,Zelfstandig
0599010000325603,51156000008,Zelfstandig
0599010000304930,55001000022,Zelfstandig
0599010000326485,56055000003,Zelfstandig
0599010000305173,56101000106,Zelfstandig
0599010000305299,57001000095,Zelfstandig
0599010000302977,51055000025,Zelfstandig
0599010000305143,56101000066,Zelfstandig
0599010000326678,51052000103,Zelfstandig
0599010000325686,51157000151,Zelfstandig
0599010000304623,51003000043,Zelfstandig
0599010000345647,51002000002,Zelfstandig
0599010000312136,51012000016,Zelfstandig
0599010000031518,10001000057,Zelfstandig
0599010000320145,12014000016,Zelfstandig
0599010000320146,12014000017,Zelfstandig
0599010000320207,12016000019,Zelfstandig
0599010000320507,12006000001,Zelfstandig
0599010000320734,12012000013,Zelfstandig
0599010000327662,12024000017,Zelfstandig
0599010000320561,12027000027,Zelfstandig
0599010000140756,23000000015,Zelfstandig
0599010000300307,23005000046,Zelfstandig
0599010000285972,23006000013,Zelfstandig
0599010000300145,23004000073,Zelfstandig
0599010000299753,23011000061,Zelfstandig
0599010000313426,23019000016,Zelfstandig
0599010000220591,23022000035,Zelfstandig
0599010000206930,23108000087,Zelfstandig
0599010000230840,23111000198,Onzelfstandig
0599010000324095,23115000048,Onzelfstandig
0599010000230828,23131000039,Zelfstandig
0599010000261580,25010000019,Zelfstandig
0599010000315773,25030000042,Zelfstandig
0599010000312617,25030000070,Zelfstandig
0599010000315474,25018000013,Zelfstandig
0599010000252866,25002000010,Zelfstandig
0599010000341773,27004000056,Zelfstandig
0599010000229409,25025000007,Zelfstandig
0599010000318523,25051000042,Zelfstandig
0599010000089717,25025000090,Zelfstandig
0599010000296518,35053000002,Zelfstandig
0599010000296889,35055000018,Zelfstandig
0599010000285819,35149000023,Zelfstandig
0599010000264403,35149000024,Zelfstandig
0599010000335099,28019000030,Zelfstandig
0599010000173803,35025000064,Zelfstandig
0599010000173309,35029000036,Zelfstandig
0599010000332031,35127000070,Zelfstandig
0599010000305727,63003000171,Zelfstandig
0599010000176096,37101000041,Zelfstandig
0599010000305888,63004000156,Zelfstandig
0599010000328471,36182000009,Zelfstandig
0599010000313170,63012000193,Zelfstandig
0599010000313020,63012000272,Zelfstandig
0599010000137112,81016000008,Zelfstandig
0599010000381789,71013000004,Zelfstandig
0599010000308206,75072000155,Zelfstandig
0599010000062436,66000000070,Zelfstandig
0599010000234123,66005000097,Zelfstandig
0599010000256260,66005000100,Zelfstandig
0599010000094900,81001000017,Zelfstandig
0599010000028168,71053000045,Zelfstandig
0599010000385430,72064000002,Zelfstandig
0599010000141002,71055000019,Zelfstandig
0599010000314594,81007000005,Zelfstandig
0599010000306858,66058000031,Zelfstandig
0599010000241707,81012000015,Zelfstandig
0599010000254778,81013000019,Zelfstandig
0599010000302266,72003000054,Zelfstandig
0599010000121765,81051000061,Zelfstandig
0599010000309887,81051000081,Zelfstandig
0599010000324298,81084000004,Zelfstandig
0599010000345180,81051000119,Zelfstandig
0599010000398981,51008000053,Zelfstandig
0599010000327925,51009000040,Zelfstandig
0599010000326967,51052000031,Zelfstandig
0599010000312113,51013000038,Zelfstandig
0599010000304784,51015000006,Zelfstandig
0599010000303148,51052000124,Zelfstandig
0599010000305122,56101000037,Zelfstandig
0599010000312156,51011000038,Zelfstandig
0599010000327009,51060000036,Zelfstandig
0599010000327158,51003000017,Zelfstandig
0599010000304600,51003000028,Zelfstandig
0599010000160353,10003000053,Zelfstandig
0599010000082203,11002000002,Zelfstandig
0599010000320252,12008000002,Zelfstandig
0599010000131829,12019000014,Zelfstandig
0599010000200643,12019000028,Zelfstandig
0599010000299041,12027000004,Onzelfstandig
0599010000300760,23002000064,Zelfstandig
0599010000289332,23021000006,Zelfstandig
0599010000328104,23012000008,Zelfstandig
0599010000299744,23012000044,Zelfstandig
0599010000201579,23014000027,Zelfstandig
0599010000277809,23016000033,Zelfstandig
0599010000312263,23110000003,Zelfstandig
0599010000294454,23110000015,Zelfstandig
0599010000296524,23111000035,Zelfstandig
0599010000296574,24001000065,Zelfstandig
0599010000299926,24127000023,Zelfstandig
0599010000325716,24126000007,Zelfstandig
0599010000012965,25027000009,Zelfstandig
0599010000288951,25126000011,Zelfstandig
0599010000074974,25014000026,Zelfstandig
0599010000252803,25002000040,Zelfstandig
0599010000128675,25004000005,Zelfstandig
0599010000037414,35105000050,Onzelfstandig
0599010000294427,35162000011,Zelfstandig
0599010000317350,28018000022,Zelfstandig
0599010000119520,35020000040,Zelfstandig
0599010000096789,28018000084,Zelfstandig
0599010000173292,35029000014,Zelfstandig
0599010000015097,35126000042,Zelfstandig
0599010000296502,35044000001,Zelfstandig
0599010000332262,35013000055,Zelfstandig
0599010000305730,63003000174,Zelfstandig
0599010000305807,63004000076,Zelfstandig
0599010000305828,63004000097,Zelfstandig
0599010000306004,63001000098,Zelfstandig
0599010000305584,63003000028,Zelfstandig
0599010000325175,71012000061,Zelfstandig
0599010000317030,72008000026,Zelfstandig
0599010000056333,71052000010,Zelfstandig
0599010000306921,66007000009,Zelfstandig
0599010000025557,81004000007,Zelfstandig
0599010000307135,66009000015,Zelfstandig
0599010000138814,66050000036,Zelfstandig
0599010000212266,66056000018,Zelfstandig
0599010000307148,66060000005,Zelfstandig
0599010000325149,71012000027,Zelfstandig
0599010000310005,81080000199,Zelfstandig
0599010000049607,82021000005,Zelfstandig
0599010000309461,81062000147,Zelfstandig
0599010000309738,81051000039,Zelfstandig
0599010000310133,81065000127,Zelfstandig
0599010000343401,81051000128,Zelfstandig
0599010000303785,51005000002,Zelfstandig
0599010000398991,51008000063,Zelfstandig
0599010000303124,51052000054,Zelfstandig
0599010000294285,51058000055,Onzelfstandig
0599010000327378,51059000099,Zelfstandig
0599010000303677,51117000018,Zelfstandig
0599010000318725,51126000056,Zelfstandig
0599010000304846,56058000020,Zelfstandig
0599010000398989,51008000061,Zelfstandig
0599010000326158,51117000020,Zelfstandig
0599010000304922,55001000015,Zelfstandig
0599010000327502,56057000015,Zelfstandig
0599010000304709,51016000048,Zelfstandig
0599010000281591,11004000003,Zelfstandig
0599010000320514,12006000008,Zelfstandig
0599010000320280,12008000030,Zelfstandig
0599010000320656,12022000001,Zelfstandig
0599010000320229,12024000048,Zelfstandig
0599010000111707,23000000008,Zelfstandig
0599010000299921,23010000064,Zelfstandig
0599010000349034,23008000022,Zelfstandig
0599010000087617,23028000011,Zelfstandig
0599010000082268,23104000085,Zelfstandig
0599010000115031,23108000067,Zelfstandig
0599010000064464,23111000191,Zelfstandig
0599010000220572,23131000001,Zelfstandig
0599010000295426,24000000033,Zelfstandig
0599010000295844,24000000049,Zelfstandig
0599010000346712,24002000024,Zelfstandig
0599010000259839,25102000009,Zelfstandig
0599010000341779,27103000007,Onzelfstandig
0599010000168256,25011000037,Zelfstandig
0599010000297231,25139000002,Zelfstandig
0599010000316023,25012000004,Zelfstandig
0599010000316677,25015000031,Zelfstandig
0599010000298263,25016000008,Zelfstandig
0599010000334964,25019000037,Zelfstandig
0599010000177060,25043000023,Zelfstandig
0599010000097402,25021000047,Zelfstandig
0599010000185361,25005000002,Zelfstandig
0599010000470803,25049000023,Onzelfstandig
0599010000255211,25025000088,Zelfstandig
0599010000318331,25026000001,Zelfstandig
0599010000315704,25051000074,Onzelfstandig
0599010000295673,35019000014,Zelfstandig
0599010000256535,36001000079,Zelfstandig
0599010000173274,35006000010,Zelfstandig
0599010000298914,35125000024,Zelfstandig
0599010000338899,36106000011,Zelfstandig
0599010000320971,36106000033,Zelfstandig
0599010000312571,35130000021,Zelfstandig
0599010000156197,36106000109,Onzelfstandig
0599010000294443,35041000016,Zelfstandig
0599010000133668,36108000053,Zelfstandig
0599010000196752,36196000030,Zelfstandig
0599010000306650,63114000037,Zelfstandig
0599010400004227,37101000061,Zelfstandig
0599010000313233,63012000115,Zelfstandig
0599010000305561,63003000005,Zelfstandig
0599010000095237,81018000011,Zelfstandig
0599010000091024,81004000006,Zelfstandig
0599010000306871,66009000017,Zelfstandig
0599010000385411,72064000054,Zelfstandig
0599010000243606,71106000007,Zelfstandig
0599010000339976,81011000046,Zelfstandig
0599010000036699,66056000030,Zelfstandig
0599010000217239,66056000035,Zelfstandig
0599010000307957,75072000048,Zelfstandig
0599010000310045,81062000181,Zelfstandig
0599010000062816,82007000004,Zelfstandig
0599010000343439,81051000036,Zelfstandig
0599010000304681,51016000031,Zelfstandig
0599010000345624,51019000004,Zelfstandig
0599010000345633,51019000029,Zelfstandig
0599010000303370,51052000047,Zelfstandig
0599010000303149,51052000049,Zelfstandig
0599010000302962,51055000005,Zelfstandig
0599010000303241,51055000055,Zelfstandig
0599010000327907,51060000020,Zelfstandig
0599010000326763,51062000042,Zelfstandig
0599010000075783,51126000069,Zelfstandig
0599010000325595,51156000132,Zelfstandig
0599010000326508,51157000009,Zelfstandig
0599010000325576,51157000048,Zelfstandig
0599010000325499,51157000107,Zelfstandig
0599010000305043,56056000014,Zelfstandig
0599010000304826,56058000031,Zelfstandig
0599010000305162,56101000091,Zelfstandig
0599010000305277,57001000084,Zelfstandig
0599010000305275,57001000083,Zelfstandig
0599010000327899,51117000017,Zelfstandig
0599010000327218,51060000062,Zelfstandig
0599010000303685,51014000010,Zelfstandig
0599010000409079,51061000006,Zelfstandig
0599010000260487,11003000012,Zelfstandig
0599010000320684,12001000028,Zelfstandig
0599010000327752,12003000014,Zelfstandig
0599010000327758,12003000022,Zelfstandig
0599010000320440,12003000065,Zelfstandig
0599010000320475,12107000036,Zelfstandig
0599010000320339,12111000010,Zelfstandig
0599010000300788,23003000033,Zelfstandig
0599010000328184,23009000056,Zelfstandig
0599010000357181,23023000011,Zelfstandig
0599010000064558,24007000063,Zelfstandig
0599010000296688,24124000004,Zelfstandig
0599010000311803,25106000012,Zelfstandig
0599010000315861,25126000007,Zelfstandig
0599010000318292,25031000019,Zelfstandig
0599010000318135,25017000023,Zelfstandig
0599010000344098,25021000044,Zelfstandig
0599010400028686,27005000070,Zelfstandig
0599010000297161,25025000045,Zelfstandig
0599010000064626,27018000013,Zelfstandig
0599010000107039,35055000029,Zelfstandig
0599010000335115,28019000046,Zelfstandig
0599010000335119,28019000050,Zelfstandig
0599010000078250,35003000016,Zelfstandig
0599010000174034,35025000089,Zelfstandig
0599010000329373,35008000020,Zelfstandig
0599010000203364,35010000006,Zelfstandig
0599010000265619,36106000055,Zelfstandig
0599010000297244,35040000027,Zelfstandig
0599010400037989,36106000117,Onzelfstandig
0599010000220611,36153000012,Zelfstandig
0599010000305869,63004000138,Zelfstandig
0599010000297850,36181000061,Zelfstandig
0599010000305999,63001000093,Zelfstandig
0599010000307473,72005000036,Zelfstandig
0599010000325159,71012000072,Zelfstandig
0599010000324309,81017000020,Zelfstandig
0599010000317052,72008000016,Zelfstandig
0599010000314639,75073000044,Zelfstandig
0599010000150912,81001000011,Zelfstandig
0599010000066649,81004000020,Zelfstandig
0599010000307928,75072000022,Zelfstandig
0599010000325210,71012000036,Zelfstandig
0599010000298519,72004000042,Zelfstandig
0599010000169541,82020000028,Zelfstandig
0599010000310019,81062000165,Zelfstandig
0599010000309377,81062000194,Zelfstandig
0599010000309160,81065000007,Zelfstandig
0599010000310779,81065000056,Zelfstandig
0599010000310785,81065000071,Zelfstandig
0599010000310166,81065000115,Zelfstandig
0599010000324516,81084000010,Zelfstandig
0599010000341651,51004000009,Zelfstandig
0599010000341664,51004000022,Zelfstandig
0599010000303816,51005000027,Zelfstandig
0599010000308631,51001000004,Zelfstandig
0599010000303141,51052000017,Zelfstandig
0599010000304885,51016000064,Zelfstandig
0599010000303099,51052000108,Zelfstandig
0599010000326169,51062000051,Zelfstandig
0599010000318730,51126000052,Zelfstandig
0599010000325494,51157000030,Zelfstandig
0599010000326743,56052000037,Zelfstandig
0599010000304669,51016000023,Zelfstandig
0599010000309749,51001000002,Zelfstandig
0599010000345612,51019000032,Zelfstandig
0599010000077835,51126000082,Zelfstandig
0599010000320382,12000000037,Zelfstandig
0599010000230300,11007000039,Zelfstandig
0599010000320201,12016000013,Zelfstandig
0599010000320224,12024000043,Zelfstandig
0599010000139900,23006000003,Zelfstandig
0599010000357241,23023000044,Zelfstandig
0599010000258094,23024000017,Zelfstandig
0599010000115178,23035000016,Zelfstandig
0599010000299728,23103000052,Zelfstandig
0599010000123838,23108000120,Zelfstandig
0599010000296173,23110000001,Zelfstandig
0599010000194464,24007000043,Zelfstandig
0599010000328569,24004000032,Zelfstandig
0599010000303331,24015000006,Zelfstandig
0599010000097420,25028000053,Zelfstandig
0599010000168118,28017000084,Zelfstandig
0599010000328290,25011000046,Zelfstandig
0599010000317975,25030000023,Zelfstandig
0599010000298536,25139000004,Zelfstandig
0599010000295537,25013000031,Zelfstandig
0599010000318039,25032000005,Zelfstandig
0599010000318156,25014000003,Zelfstandig
0599010000283728,25003000040,Zelfstandig
0599010000172809,35145000003,Zelfstandig
0599010000174868,35148000002,Zelfstandig
0599010000314626,35019000008,Zelfstandig
0599010000090162,35149000033,Onzelfstandig
0599010000096518,35020000023,Zelfstandig
0599010000313661,35107000008,Zelfstandig
0599010000314271,35112000025,Onzelfstandig
0599010000048164,35025000122,Onzelfstandig
0599010000173279,35029000001,Zelfstandig
0599010000298803,35004000011,Zelfstandig
0599010000315548,35029000020,Zelfstandig
0599010000120056,36106000025,Zelfstandig
0599010000173839,35009000021,Zelfstandig
0599010000298857,35041000046,Zelfstandig
0599010000332298,35013000017,Zelfstandig
0599010000346238,60120000326,Onzelfstandig
0599010000306169,63002000089,Zelfstandig
0599010000313097,63012000206,Zelfstandig
0599010000305619,63003000063,Zelfstandig
0599010000322762,72009000045,Zelfstandig
0599010000315639,66005000035,Zelfstandig
0599010000217240,66006000100,Zelfstandig
0599010000316210,72058000035,Zelfstandig
0599010000053638,81004000024,Zelfstandig
0599010400030875,71081000007,Zelfstandig
0599010000308131,75071000035,Zelfstandig
0599010000254067,72000000001,Zelfstandig
0599010000123506,66056000042,Zelfstandig
0599010000309442,81062000138,Zelfstandig
0599010000237985,82004000036,Zelfstandig
0599010000310588,81081000109,Zelfstandig
0599010000310210,81065000088,Zelfstandig
0599010000345675,51002000023,Zelfstandig
0599010000302907,51015000036,Zelfstandig
0599010000304875,51016000018,Zelfstandig
0599010000304883,51016000062,Zelfstandig
0599010000303184,51054000023,Zelfstandig
0599010000328018,51117000045,Zelfstandig
0599010000303711,51117000050,Zelfstandig
0599010000327797,51156000029,Zelfstandig
0599010000305061,56154000002,Zelfstandig
0599010000327291,51012000009,Zelfstandig
0599010000304574,51003000010,Zelfstandig
0599010000257967,10003000056,Zelfstandig
0599010000048005,10001000063,Zelfstandig
0599010000291372,10002000053,Zelfstandig
0599010000320599,12024000015,Zelfstandig
0599010000066046,23000000023,Zelfstandig
0599010000300740,23002000016,Zelfstandig
0599010000300715,23002000039,Zelfstandig
0599010000349054,23008000042,Zelfstandig
0599010000399737,23029000038,Zelfstandig
0599010000318761,23104000120,Zelfstandig
0599010000272971,23111000189,Zelfstandig
0599010000296672,23111000196,Onzelfstandig
0599010000254732,24002000004,Zelfstandig
0599010000300834,24125000038,Zelfstandig
0599010000336386,28017000046,Zelfstandig
0599010000317949,25030000018,Zelfstandig
0599010000335617,25012000034,Zelfstandig
0599010000317968,25030000068,Zelfstandig
0599010000318072,25143000028,Zelfstandig
0599010000040553,25001000050,Zelfstandig
0599010000148756,25003000084,Zelfstandig
0599010000334305,25022000017,Zelfstandig
0599010000277410,25006000048,Zelfstandig
0599010000174120,27005000011,Zelfstandig
0599010000318521,25051000022,Zelfstandig
0599010000043837,27012000053,Zelfstandig
0599010000215725,35017000008,Zelfstandig
0599010000173181,35106000015,Zelfstandig
0599010000173125,35000000006,Zelfstandig
0599010000100293,36000000003,Zelfstandig
0599010000222293,28018000112,Zelfstandig
0599010000173741,35025000002,Zelfstandig
0599010000083322,36000000056,Zelfstandig
0599010000104102,36002000003,Zelfstandig
0599010000023002,35126000038,Zelfstandig
0599010000296697,35040000026,Zelfstandig
0599010000298318,36107000016,Zelfstandig
0599010000296893,36183000010,Zelfstandig
0599010000306113,63002000033,Zelfstandig
0599010000306163,63002000083,Zelfstandig
0599010000313181,63012000089,Zelfstandig
0599010000306206,63002000126,Zelfstandig
0599010000307985,75072000092,Zelfstandig
0599010000345973,72007000018,Zelfstandig
0599010000308325,75073000086,Zelfstandig
0599010000125903,71051000028,Zelfstandig
0599010000047983,76065000011,Zelfstandig
0599010000185852,72057000017,Zelfstandig
0599010000306971,66008000009,Zelfstandig
0599010000245001,81007000013,Zelfstandig
0599010000306996,66058000014,Zelfstandig
0599010000309208,81081000020,Zelfstandig
0599010000296809,81050000046,Zelfstandig
0599010000053428,82005000036,Zelfstandig
0599010000312095,51013000013,Zelfstandig
0599010000302909,51015000034,Zelfstandig
0599010000304892,51016000055,Zelfstandig
0599010000303138,51052000053,Zelfstandig
0599010000303201,51053000044,Zelfstandig
0599010000303235,51055000016,Zelfstandig
0599010000326762,51059000089,Zelfstandig
0599010000409119,51061000046,Zelfstandig
0599010000325517,51156000151,Zelfstandig
0599010000326207,56101000072,Zelfstandig
0599010000305438,57001000165,Zelfstandig
0599010000325622,51156000090,Zelfstandig
0599010000326329,51062000068,Zelfstandig
0599010000341654,51004000012,Zelfstandig
0599010000077687,51126000046,Zelfstandig
0599010000123375,10001000012,Zelfstandig
0599010000212113,10001000015,Zelfstandig
0599010000313916,12003000057,Zelfstandig
0599010000320526,12006000020,Zelfstandig
0599010000300530,23011000007,Zelfstandig
0599010000299808,23011000062,Zelfstandig
0599010000101824,23007000053,Zelfstandig
0599010000299892,23009000023,Zelfstandig
0599010000319116,23019000050,Zelfstandig
0599010000299837,23012000034,Zelfstandig
0599010000356649,23017000001,Zelfstandig
0599010000235456,23108000065,Zelfstandig
0599010000183058,23108000071,Zelfstandig
0599010000298186,23111000051,Zelfstandig
0599010000328415,24007000040,Zelfstandig
0599010000040665,24007000044,Zelfstandig
0599010000288465,24003000052,Zelfstandig
0599010000027935,24003000078,Zelfstandig
0599010000328498,24005000102,Zelfstandig
0599010000295109,24123000036,Zelfstandig
0599010000294642,24125000057,Zelfstandig
0599010000325632,24126000028,Zelfstandig
0599010000336371,28017000081,Zelfstandig
0599010000317930,25030000075,Zelfstandig
0599010000317848,24130000011,Zelfstandig
0599010000297128,24131000006,Zelfstandig
0599010000223222,25015000004,Zelfstandig
0599010000220124,25001000012,Zelfstandig
0599010000252793,25002000050,Zelfstandig
0599010000297991,25144000009,Zelfstandig
0599010000095848,25021000002,Zelfstandig
0599010000341752,27004000035,Zelfstandig
0599010000341722,27004000062,Zelfstandig
0599010000311998,25026000004,Zelfstandig
0599010000173218,35001000017,Zelfstandig
0599010000173995,35125000009,Zelfstandig
0599010000249811,36002000034,Zelfstandig
0599010000168254,36106000005,Zelfstandig
0599010000081620,36106000081,Zelfstandig
0599010000246529,35011000022,Zelfstandig
0599010000305862,63004000132,Zelfstandig
0599010000301875,37101000049,Zelfstandig
0599010000298165,37101000094,Zelfstandig
0599010000306228,63002000148,Zelfstandig
0599010000305666,63003000110,Zelfstandig
0599010000308150,75072000114,Zelfstandig
0599010000264881,66000000068,Zelfstandig
0599010000265960,66006000043,Zelfstandig
0599010000135048,66006000102,Zelfstandig
0599010000043419,66006000110,Zelfstandig
0599010000306919,66007000007,Zelfstandig
0599010000316165,72058000065,Zelfstandig
0599010000306912,66009000032,Zelfstandig
0599010000306877,66009000020,Zelfstandig
0599010000307411,72100000001,Zelfstandig
0599010000370263,75070000010,Zelfstandig
0599010000246784,72000000017,Zelfstandig
0599010000246553,72001000023,Zelfstandig
0599010000299788,72002000002,Zelfstandig
0599010000308396,75071000186,Zelfstandig
0599010000311693,81062000146,Zelfstandig
0599010000310594,81081000112,Zelfstandig
0599010000310768,81065000068,Zelfstandig
0599010000303808,51005000022,Zelfstandig
0599010000303920,51006000064,Zelfstandig
0599010000398955,51008000025,Zelfstandig
0599010000294310,51062000073,Onzelfstandig
0599010000303780,51117000121,Zelfstandig
0599010000078136,51125000001,Zelfstandig
0599010000327357,51156000065,Zelfstandig
0599010000325764,51157000044,Zelfstandig
0599010000327301,51060000060,Zelfstandig
0599010000304101,51009000063,Zelfstandig
0599010000303321,51053000064,Zelfstandig
0599010000303742,51014000029,Zelfstandig
0599010000303382,51052000109,Zelfstandig
0599010000325750,51157000068,Zelfstandig
0599010000277687,10002000001,Zelfstandig
0599010000141976,11000000005,Zelfstandig
0599010000119019,11007000002,Zelfstandig
0599010000327453,12015000043,Zelfstandig
0599010000320092,12016000033,Zelfstandig
0599010000320681,12001000025,Zelfstandig
0599010000320304,12003000042,Zelfstandig
0599010000320545,12027000011,Zelfstandig
0599010000177877,23001000033,Zelfstandig
0599010000299930,23010000046,Zelfstandig
0599010000300596,23011000065,Zelfstandig
0599010000299911,23009000028,Zelfstandig
0599010000335915,23013000019,Zelfstandig
0599010000356752,23018000096,Zelfstandig
0599010000298046,23019000026,Zelfstandig
0599010000208205,23025000019,Zelfstandig
0599010000044796,23108000074,Zelfstandig
0599010000064021,23108000062,Zelfstandig
0599010000084346,23127000016,Zelfstandig
0599010000300221,24010000011,Zelfstandig
0599010000259010,25013000029,Zelfstandig
0599010000189769,25037000003,Zelfstandig
0599010000056363,25000000008,Zelfstandig
0599010000230023,25021000013,Zelfstandig
0599010000038088,25003000056,Zelfstandig
0599010000076647,25023000005,Zelfstandig
0599010000349636,25048000017,Zelfstandig
0599010000077239,25023000023,Zelfstandig
0599010000328302,25024000014,Zelfstandig
0599010400028666,27012000025,Zelfstandig
0599010000307765,27017000009,Zelfstandig
0599010000313346,35055000028,Zelfstandig
0599010000296335,35055000036,Zelfstandig
0599010000056960,35104000014,Zelfstandig
0599010000173206,35001000005,Zelfstandig
0599010000173790,35025000051,Zelfstandig
0599010000174174,35025000105,Zelfstandig
0599010000334919,35007000025,Zelfstandig
0599010000296379,35129000014,Zelfstandig
0599010000059268,35010000055,Zelfstandig
0599010000313129,36108000029,Zelfstandig
0599010000332258,35013000051,Zelfstandig
0599010000174140,35015000005,Zelfstandig
0599010000305732,63004000001,Zelfstandig
0599010000305737,63004000007,Zelfstandig
0599010000305796,63004000065,Zelfstandig
0599010000234127,66000000042,Zelfstandig
0599010000301443,36161000062,Zelfstandig
0599010000306012,63001000107,Zelfstandig
0599010000313326,63012000088,Zelfstandig
0599010000312603,75072000094,Zelfstandig
0599010000254882,71015000026,Zelfstandig
0599010000122444,66000000093,Zelfstandig
0599010000315622,66005000005,Zelfstandig
0599010000317284,71050000013,Zelfstandig
0599010000233104,72057000013,Zelfstandig
0599010000238681,81001000024,Zelfstandig
0599010000330085,72058000012,Zelfstandig
0599010000307112,66055000002,Zelfstandig
0599010000169388,72002000012,Zelfstandig
0599010000309399,81062000116,Zelfstandig
0599010000309805,81062000195,Zelfstandig
0599010000309346,81082000048,Zelfstandig
0599010000327415,51006000009,Zelfstandig
0599010000327464,51003000001,Zelfstandig
0599010000399008,51008000080,Zelfstandig
0599010000326619,51011000005,Zelfstandig
0599010000312097,51012000039,Zelfstandig
0599010000303365,51051000020,Zelfstandig
0599010000327277,51060000049,Zelfstandig
0599010000325619,51156000136,Zelfstandig
0599010000304918,55001000012,Zelfstandig
0599010000327555,56053000011,Zelfstandig
0599010000326344,56055000009,Zelfstandig
0599010000305185,56101000122,Zelfstandig
0599010000305418,57001000156,Zelfstandig
0599010000327528,51062000031,Zelfstandig
0599010000312151,51011000030,Zelfstandig
0599010000312161,51011000065,Zelfstandig
0599010000313504,51126000065,Zelfstandig
